id,source_language,source_document,source_text,reference_translation,baseline_translation,finetuned_translation,iks_translation,iks_validation_status,iks_validation_confidence,val_translation_quality,val_semantic_consistency,val_iks_preservation,val_context_preservation,val_historical_consistency,val_unsupported_additions,val_missing_meaning
IKS002337,Tamil,Purananuru,"வேல் கொண்டு வென்றான் வினை
கொடை தரும் தீய செல்வம்
மன்னன் புகழ் தரும் உலகு.","Winning with the spear, action is established; the wicked/harmful prosperity gives charity, and the king's glory gives/bestows the world.","[Mock Translation (Tamil -> English)]: Translated version of 'வேல் கொண்டு வென்றான் வினை
கொட...'","[Mock Translation (Tamil -> English)]: Translated version of 'வேல் கொண்டு வென்றான் வினை
கொட...'","[Mock Translation (Tamil -> English)]: Translated version of 'வேல் கொண்டு வென்றான் வினை
கொட...'",PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
IKS002869,Tamil,Silappathikaram,"சிறிய அன்பு தரும் நகரில்
இல்லார் ஈகை உய்க்கும் மாந்தர்.","In the city where base/lowly love gives/bestows, the lacking people guides/elevates giving.","[Mock Translation (Tamil -> English)]: Translated version of 'சிறிய அன்பு தரும் நகரில்
இல்லா...'","[Mock Translation (Tamil -> English)]: Translated version of 'சிறிய அன்பு தரும் நகரில்
இல்லா...'","[Mock Translation (Tamil -> English)]: Translated version of 'சிறிய அன்பு தரும் நகரில்
இல்லா...'",PASS,0.73,0.5,0.9,0.0,1.0,1.0,1.0,1.0
IKS001216,Tamil,Thirukkural,"வாய்மை உடையார் யாக்கை நிற்கும்
யாக்கை சிறிய கல்வி நிற்கும்.",Truth of the possessing who have body stands/endures; the base/lowly body stands/endures learning.,[Mock Translation (Tamil -> English)]: Translated version of 'வாய்மை உடையார் யாக்கை நிற்கும்...',[Mock Translation (Tamil -> English)]: Translated version of 'வாய்மை உடையார் யாக்கை நிற்கும்...',[Mock Translation (Tamil -> English)]: Translated version of 'வாய்மை உடையார் யாக்கை நிற்கும்...',PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
IKS002643,Tamil,Kurunthogai,"தண் கடல் சேர்ப்பன் ஒழுக்கம் தர
சிறந்த நெஞ்சே ஒழிக்கும் மாலை
தவம் வரும் வழி.","As the lord of the cool shore gives conduct, the excellent heart removes/dispels in the evening, waiting for penance.",[Mock Translation (Tamil -> English)]: Translated version of 'தண் கடல் சேர்ப்பன் ஒழுக்கம் தர...',[Mock Translation (Tamil -> English)]: Translated version of 'தண் கடல் சேர்ப்பன் ஒழுக்கம் தர...',[Mock Translation (Tamil -> English)]: Translated version of 'தண் கடல் சேர்ப்பன் ஒழுக்கம் தர...',PASS,0.73,0.5,0.9,0.0,1.0,1.0,1.0,1.0
IKS002194,Tamil,Pazhamozhi Naanooru,"செல்வம் இனிய காக்கும்
அன்பு நிற்கும் அறிவு.",Possessing sweet/pleasant prosperity protects/guards; this stands/endures wisdom through love.,"[Mock Translation (Tamil -> English)]: Translated version of 'செல்வம் இனிய காக்கும்
அன்பு நி...'","[Mock Translation (Tamil -> English)]: Translated version of 'செல்வம் இனிய காக்கும்
அன்பு நி...'","[Mock Translation (Tamil -> English)]: Translated version of 'செல்வம் இனிய காக்கும்
அன்பு நி...'",PASS,0.73,0.5,0.9,0.0,1.0,1.0,1.0,1.0
IKS001058,Tamil,Thirukkural,"தவம் உடையார் அன்பு சேர்க்கும்
வினை சிறிய அருள் விளைக்கும்.",Penance of the possessing who have love gathers/unites; the base/lowly action yields/produces grace.,"[Mock Translation (Tamil -> English)]: Translated version of 'தவம் உடையார் அன்பு சேர்க்கும்
...'","[Mock Translation (Tamil -> English)]: Translated version of 'தவம் உடையார் அன்பு சேர்க்கும்
...'","[Mock Translation (Tamil -> English)]: Translated version of 'தவம் உடையார் அன்பு சேர்க்கும்
...'",PASS,0.73,0.5,0.9,0.0,1.0,1.0,1.0,1.0
IKS003459,Tamil,Iniyavai Narpathu,"யாக்கை இல்லார் ஒழிக்கும்
பொருள் காக்கும் வினை.",Possessing lacking body removes/dispels; this protects/guards action through wealth.,"[Mock Translation (Tamil -> English)]: Translated version of 'யாக்கை இல்லார் ஒழிக்கும்
பொருள...'","[Mock Translation (Tamil -> English)]: Translated version of 'யாக்கை இல்லார் ஒழிக்கும்
பொருள...'","[Mock Translation (Tamil -> English)]: Translated version of 'யாக்கை இல்லார் ஒழிக்கும்
பொருள...'",PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
IKS003334,Tamil,Acharakovai,"பொருள் தீய ஒழிக்கும்
ஈகை விளைக்கும் பொருள்.",Possessing wicked/harmful wealth removes/dispels; this yields/produces wealth through giving.,"[Mock Translation (Tamil -> English)]: Translated version of 'பொருள் தீய ஒழிக்கும்
ஈகை விளைக...'","[Mock Translation (Tamil -> English)]: Translated version of 'பொருள் தீய ஒழிக்கும்
ஈகை விளைக...'","[Mock Translation (Tamil -> English)]: Translated version of 'பொருள் தீய ஒழிக்கும்
ஈகை விளைக...'",PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
IKS003287,Tamil,Kalithogai,"தண் கடல் சேர்ப்பன் கேள்வி தர
தீய நெஞ்சே சேர்க்கும் மாலை
அறம் வரும் வழி.","As the lord of the cool shore gives listening, the wicked/harmful heart gathers/unites in the evening, waiting for virtue.","[Mock Translation (Tamil -> English)]: Translated version of 'தண் கடல் சேர்ப்பன் கேள்வி தர
த...'","[Mock Translation (Tamil -> English)]: Translated version of 'தண் கடல் சேர்ப்பன் கேள்வி தர
த...'","[Mock Translation (Tamil -> English)]: Translated version of 'தண் கடல் சேர்ப்பன் கேள்வி தர
த...'",PASS,0.73,0.5,0.9,0.0,1.0,1.0,1.0,1.0
IKS000823,Tamil,Thirukkural,"மன்னன் தீய கேள்வி காக்கும்
மன்னன் உடையார் இளமை செய்யும்.",King of the wicked/harmful who have listening protects/guards; the possessing king accomplishes/does youth.,"[Mock Translation (Tamil -> English)]: Translated version of 'மன்னன் தீய கேள்வி காக்கும்
மன்...'","[Mock Translation (Tamil -> English)]: Translated version of 'மன்னன் தீய கேள்வி காக்கும்
மன்...'","[Mock Translation (Tamil -> English)]: Translated version of 'மன்னன் தீய கேள்வி காக்கும்
மன்...'",PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
IKS002177,Tamil,Pazhamozhi Naanooru,"தவம் சிறிய ஒழிக்கும்
கேள்வி விளைக்கும் தவம்.",Possessing base/lowly penance removes/dispels; this yields/produces penance through listening.,"[Mock Translation (Tamil -> English)]: Translated version of 'தவம் சிறிய ஒழிக்கும்
கேள்வி வி...'","[Mock Translation (Tamil -> English)]: Translated version of 'தவம் சிறிய ஒழிக்கும்
கேள்வி வி...'","[Mock Translation (Tamil -> English)]: Translated version of 'தவம் சிறிய ஒழிக்கும்
கேள்வி வி...' (Contextual meaning: Ethical restraint, personal integrity, and moral discipline.)",REVIEW,0.47,0.64,0.0,0.25,0.33,0.5,1.0,1.0
IKS000047,Tamil,Akananuru,"சீர்திகழ் பவளத்து ஈர் இதழ் அவிழ்ந்த
வேர் முதிர் வாழையின் வான் பூங்கொத்தின்
ஐயென நுண்ணிதின் சிதர்ந்த பனிக்கால்
மை தூங்கு கண்ணி மணந்த மைந்தன்.",The youth who wed the woman with kohl-lined eyes as lovely as the pale flower-cluster of the deep-rooted banana with petals spread open like glistening coral.,[Mock Translation (Tamil -> English)]: Translated version of 'சீர்திகழ் பவளத்து ஈர் இதழ் அவி...',[Mock Translation (Tamil -> English)]: Translated version of 'சீர்திகழ் பவளத்து ஈர் இதழ் அவி...',[Mock Translation (Tamil -> English)]: Translated version of 'சீர்திகழ் பவளத்து ஈர் இதழ் அவி...',PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
